CustomerID,Age,Gender,Income,Category,Spending,TransactionDate
199,20,Male,36651,Electronics,816.79,2023-01-19
200,56,Female,53578,Groceries,780.24,2023-04-11
201,23,Male,82511,Electronics,763.24,2023-04-05
202,25,Female,72753,Electronics,195.85,2023-09-11
203,44,Female,54770,Travel,97.5,2023-12-23
204,26,Female,54761,Travel,701.96,2023-01-30
205,54,Male,55175,Electronics,374.66,2023-09-06
206,50,Female,91151,Electronics,438.02,2023-02-02
207,68,Female,65729,Electronics,40.84,2023-08-17
208,59,Female,66450,Healthcare,266.98,2023-01-12
209,61,Male,75454,Travel,43.34,2023-04-28
210,41,Male,63581,Electronics,880.39,2023-12-16
211,32,Female,56114,Clothing,250.96,2023-06-04
212,49,Male,57054,Clothing,561.76,2023-09-03
213,49,Male,58925,Healthcare,48.59,2023-11-28
214,41,Male,59441,Healthcare,670.18,2023-09-04
215,58,Male,70914,Groceries,329.8,2023-01-29
216,69,Male,60779,Groceries,898.94,2023-06-10
217,66,Male,70989,Groceries,889.24,2023-08-23
218,66,Male,58789,Healthcare,332.04,2023-07-09
219,69,Male,61179,Healthcare,901.95,2023-04-27
220,29,Male,30026,Healthcare,996.2,2023-09-28
221,56,Male,73744,Clothing,827.16,2023-09-15
222,19,Female,65197,Healthcare,846.42,2023-06-29
223,20,Female,74970,Clothing,256.52,2023-06-21
224,66,Male,16556,Groceries,580.94,2023-10-01
225,54,Female,91325,Groceries,76.58,2023-09-16
226,66,Female,57906,Groceries,103.97,2023-05-15
227,34,Male,76622,Electronics,998.9,2023-06-20
228,66,Male,44401,Electronics,333.37,2023-07-29
229,19,Male,69191,Travel,750.7,2023-08-24
230,19,Female,44198,Travel,808.6,2023-07-05
231,45,Female,50643,Travel,859.44,2023-12-30
232,40,Male,88710,Electronics,997.65,2023-04-05
233,54,Male,57139,Electronics,249.08,2023-01-11
234,49,Male,63261,Travel,49.95,2023-03-09
235,50,Female,73051,Travel,417.08,2023-07-29
236,18,Female,67435,Healthcare,138.78,2023-07-15
237,36,Female,62256,Travel,32.2,2023-04-08
238,19,Female,65474,Healthcare,366.82,2023-04-03
239,61,Male,96051,Clothing,785.9,2023-01-22
240,43,Male,59135,Electronics,570.52,2023-06-21
241,49,Male,63016,Travel,319.65,2023-05-14
242,23,Male,75759,Electronics,657.8,2023-01-25
243,49,Female,76582,Electronics,239.7,2023-07-04
244,21,Female,77805,Electronics,24.24,2023-03-26
245,28,Male,69580,Clothing,766.71,2023-02-24
246,34,Male,42854,Groceries,627.51,2023-09-08
247,55,Female,84501,Travel,764.68,2023-05-24
248,41,Male,42804,Groceries,48.55,2023-12-17
249,22,Female,64539,Groceries,838.75,2023-06-16
250,69,Male,48685,Groceries,623.33,2023-08-12
251,51,Male,59037,Electronics,567.76,2023-08-08
252,23,Male,64931,Healthcare,628.37,2023-06-28
253,39,Male,64820,Electronics,865.79,2023-04-29
254,28,Male,66328,Electronics,591.07,2023-09-22
255,65,Male,84205,Groceries,585.14,2023-05-30
256,33,Male,66803,Electronics,990.77,2023-08-03
257,50,Female,56337,Groceries,759.16,2023-07-16
258,26,Female,74461,Healthcare,447.87,2023-02-11
259,23,Female,77842,Travel,710.32,2023-02-22
260,33,Female,41585,Groceries,395.34,2023-11-26
261,46,Female,68961,Healthcare,236.59,2023-09-08
262,20,Male,70517,Travel,600.88,2023-10-22
263,37,Male,55536,Clothing,928.9,2023-09-28
264,53,Female,80635,Groceries,929.85,2023-05-03
265,36,Male,57749,Groceries,348.49,2023-12-05
266,43,Female,61883,Clothing,532.4,2023-09-23
267,20,Female,57403,Clothing,219.52,2023-12-14
268,36,Male,60233,Groceries,995.67,2023-01-29
269,37,Male,43555,Clothing,981.31,2023-02-04
270,49,Male,38399,Electronics,653.01,2023-01-06
271,24,Female,83917,Travel,806.37,2023-04-21
272,69,Male,47295,Travel,717.95,2023-10-21
273,58,Female,45129,Travel,597.23,2023-03-18
274,50,Female,27699,Electronics,62.81,2023-12-15
275,57,Female,50415,Clothing,460.22,2023-05-27
276,56,Male,40153,Healthcare,678.04,2023-03-08
277,35,Male,84630,Clothing,680.76,2023-01-08
278,57,Female,75147,Groceries,379.39,2023-05-02
279,18,Male,49677,Travel,942.28,2023-12-06
280,28,Male,93786,Clothing,175.68,2023-06-24
281,45,Male,74726,Healthcare,505.36,2023-06-28
282,42,Female,55127,Groceries,693.98,2023-03-26
283,67,Female,22508,Electronics,700.16,2023-02-14
284,40,Male,94364,Electronics,652.15,2023-05-16
285,48,Female,39156,Healthcare,282.54,2023-12-09
286,47,Male,35319,Groceries,164.64,2023-01-16
287,59,Male,75338,Travel,639.58,2023-11-29
288,52,Male,96596,Clothing,603.31,2023-07-14
289,24,Male,80764,Groceries,187.56,2023-01-09
290,33,Female,68458,Electronics,708.09,2023-11-12
291,43,Female,68921,Healthcare,460.62,2023-11-30
292,65,Female,72801,Healthcare,671.08,2023-11-29
293,69,Male,71383,Clothing,838.99,2023-11-23
294,66,Male,64217,Healthcare,178.03,2023-01-15
295,19,Male,61563,Healthcare,28.95,2023-11-23
296,18,Female,59061,Groceries,781.31,2023-04-12
297,65,Male,48690,Travel,613.6,2023-08-14
298,29,Female,55789,Clothing,702.64,2023-10-05
299,22,Female,34605,Groceries,839.77,2023-04-23
300,54,Female,58524,Travel,804.78,2023-01-01
301,49,Female,45171,Groceries,961.31,2023-09-23
302,26,Female,43446,Groceries,540.58,2023-07-27
303,58,Female,62698,Healthcare,493.61,2023-04-20
304,52,Male,80880,Travel,407.87,2023-07-19
305,36,Male,73774,Clothing,162.15,2023-11-02
306,65,Female,36442,Clothing,576.88,2023-01-12
307,33,Female,45155,Travel,284.24,2023-12-11
308,20,Male,74111,Healthcare,922.09,2023-07-07
309,37,Female,45262,Electronics,587.36,2023-06-03
310,41,Female,56630,Groceries,596.91,2023-11-30
311,50,Male,68250,Healthcare,361.38,2023-10-06
312,41,Female,45474,Travel,61.47,2023-06-20
313,69,Female,61580,Groceries,41.43,2023-05-14
314,28,Female,39989,Clothing,429.1,2023-01-25
315,66,Male,50979,Electronics,93.72,2023-01-18
316,25,Male,64796,Clothing,610.78,2023-07-09
317,53,Male,36105,Travel,882.16,2023-05-21
318,55,Female,66607,Groceries,884.09,2023-02-12
319,57,Female,59705,Travel,662.45,2023-11-30
320,37,Male,68287,Groceries,219.12,2023-10-11
321,52,Female,63358,Healthcare,864.37,2023-05-26
322,65,Female,80462,Electronics,887.23,2023-11-11
323,42,Female,61878,Healthcare,204.69,2023-11-15
324,52,Female,53558,Healthcare,740.05,2023-04-02
325,42,Female,61834,Travel,293.65,2023-06-28
326,46,Male,68149,Electronics,804.61,2023-02-25
327,35,Female,60732,Groceries,997.27,2023-06-04
328,63,Male,60608,Groceries,39.73,2023-06-09
329,35,Female,49470,Clothing,898.39,2023-04-21
330,19,Male,50056,Groceries,626.4,2023-05-17
331,52,Female,38960,Travel,973.65,2023-08-20
332,33,Male,86243,Healthcare,470.36,2023-08-08
333,58,Female,41342,Healthcare,848.91,2023-03-09
334,53,Male,49606,Healthcare,71.77,2023-10-29
335,50,Female,49223,Electronics,341.93,2023-09-06
336,21,Male,73423,Groceries,76.35,2023-11-19
337,50,Female,55575,Travel,975.59,2023-01-06
338,31,Male,78716,Electronics,818.8,2023-10-07
339,38,Male,49897,Clothing,854.02,2023-04-04
340,65,Female,64184,Travel,938.59,2023-09-26
341,37,Female,47469,Travel,94.25,2023-07-16
342,25,Male,92177,Travel,391.74,2023-01-25
343,24,Female,42186,Healthcare,80.32,2023-05-28
344,20,Male,64647,Travel,218.69,2023-04-28
345,34,Male,69506,Groceries,237.07,2023-12-04
346,50,Male,66206,Travel,474.42,2023-12-04
347,65,Female,57220,Healthcare,275.88,2023-03-07
348,29,Male,58052,Travel,109.97,2023-10-28
349,68,Male,60657,Clothing,175.82,2023-06-24
350,39,Female,57794,Clothing,155.8,2023-11-15
351,39,Female,74458,Healthcare,973.35,2023-03-17
352,63,Female,93157,Groceries,761.7,2023-04-24
353,47,Female,51637,Groceries,968.08,2023-04-21
354,55,Male,39452,Electronics,445.34,2023-09-06
355,55,Male,58675,Healthcare,285.58,2023-07-22
356,62,Male,98695,Travel,800.31,2023-05-27
357,68,Male,47944,Healthcare,332.99,2023-02-04
358,25,Female,84586,Electronics,306.39,2023-11-05
359,44,Male,85165,Healthcare,240.18,2023-01-26
360,44,Male,51696,Healthcare,138.38,2023-08-26
361,51,Female,68534,Electronics,263.9,2023-01-14
362,38,Male,84425,Groceries,361.77,2023-02-14
363,47,Male,54313,Travel,677.25,2023-08-04
364,50,Male,56946,Electronics,71.94,2023-08-21
365,45,Male,51274,Clothing,218.4,2023-07-12
366,64,Male,44778,Groceries,810.93,2023-02-20
367,50,Male,50260,Clothing,155.45,2023-08-02
368,22,Female,41640,Groceries,349.22,2023-05-31
369,65,Female,60511,Travel,866.01,2023-10-02
370,36,Male,48450,Travel,163.38,2023-12-04
371,21,Male,63506,Healthcare,91.91,2023-03-17
372,52,Female,36661,Clothing,489.69,2023-08-08
373,66,Male,64963,Groceries,309.4,2023-12-14
374,34,Male,72502,Travel,567.77,2023-07-06
375,61,Male,30093,Electronics,805.77,2023-10-16
376,45,Female,65610,Travel,145.78,2023-01-28
377,47,Male,78415,Electronics,584.89,2023-06-29
378,46,Female,41855,Groceries,510.45,2023-09-10
379,63,Male,85088,Travel,152.64,2023-05-06
380,23,Female,66285,Travel,627.76,2023-06-26
381,52,Female,49424,Groceries,280.9,2023-02-06
382,58,Male,59163,Travel,492.96,2023-04-09
383,54,Female,68374,Electronics,91.45,2023-04-08
384,41,Male,61140,Travel,464.99,2023-05-07
385,46,Female,68081,Clothing,313.4,2023-06-17
386,66,Male,46189,Healthcare,824.16,2023-03-21
387,63,Male,62540,Electronics,66.41,2023-10-21
388,48,Female,38794,Clothing,424.42,2023-11-29
389,52,Male,58331,Groceries,463.85,2023-05-06
390,50,Male,46441,Electronics,727.76,2023-12-09
391,69,Female,48967,Healthcare,578.54,2023-11-06
392,38,Male,78541,Healthcare,670.54,2023-05-30
393,49,Male,76369,Groceries,779.28,2023-01-16
394,40,Female,69137,Groceries,863.58,2023-01-28
395,50,Female,43615,Electronics,320.74,2023-06-22
396,20,Male,55253,Travel,542.64,2023-02-15
397,35,Male,78196,Groceries,841.71,2023-11-24
398,42,Female,62125,Travel,989.56,2023-08-24
399,59,Female,94789,Clothing,890.62,2023-08-02
400,48,Male,65899,Healthcare,377.75,2023-03-26
401,20,Female,62880,Travel,203.21,2023-10-09
402,57,Male,55363,Healthcare,494.5,2023-08-20
403,63,Male,62003,Travel,744.23,2023-03-26
404,41,Male,57712,Clothing,497.64,2023-03-06
405,67,Male,70621,Groceries,488.35,2023-05-14
406,49,Male,74350,Clothing,839.85,2023-05-31
407,64,Female,48210,Groceries,367.79,2023-04-25
408,39,Female,40031,Groceries,861.2,2023-03-05
409,40,Female,32456,Healthcare,412.74,2023-12-09
410,19,Female,67619,Clothing,334.95,2023-12-29
411,44,Male,43449,Travel,459.45,2023-12-18
412,59,Male,27706,Clothing,764.82,2023-06-07
413,19,Male,65828,Healthcare,134.74,2023-03-18
414,43,Male,97394,Groceries,204.46,2023-05-26
415,34,Female,59908,Healthcare,951.93,2023-12-09
416,57,Male,72577,Electronics,183.74,2023-08-13
417,50,Male,61227,Electronics,572.05,2023-11-09
418,26,Female,58516,Travel,583.52,2023-04-13
419,60,Female,73786,Healthcare,494.73,2023-12-13
420,65,Female,55645,Travel,648.3,2023-10-28
421,56,Female,64010,Travel,237.53,2023-03-29
422,46,Male,64825,Electronics,557.14,2023-10-30
423,59,Male,49978,Travel,378.45,2023-06-17
424,43,Female,74880,Electronics,665.05,2023-06-19
425,52,Male,57375,Groceries,149.81,2023-05-15
426,67,Male,48663,Healthcare,575.17,2023-02-19
427,42,Male,68047,Travel,193.42,2023-12-06
428,41,Female,46522,Electronics,285.86,2023-12-13
429,30,Male,60422,Clothing,226.52,2023-05-14
430,24,Female,59863,Travel,191.01,2023-12-13
431,53,Male,76288,Groceries,827.45,2023-05-17
432,62,Male,67120,Groceries,292.85,2023-09-02
433,37,Male,59624,Clothing,927.85,2023-04-19
434,18,Female,72266,Electronics,970.23,2023-11-09
435,25,Male,80853,Travel,575.55,2023-10-14
436,63,Female,68367,Electronics,151.57,2023-01-21
437,33,Female,60155,Groceries,380.8,2023-03-31
438,31,Female,40322,Electronics,799.75,2023-10-23
439,29,Male,44023,Groceries,373.72,2023-04-22
440,68,Male,55421,Electronics,96.15,2023-10-28
441,40,Male,50857,Clothing,561.22,2023-03-18
442,32,Male,57195,Healthcare,846.67,2023-06-26
443,45,Female,60849,Clothing,797.97,2023-12-09
444,51,Female,67945,Clothing,183.37,2023-05-28
445,19,Female,58942,Healthcare,676.04,2023-04-11
446,49,Male,67297,Healthcare,228.3,2023-09-03
447,40,Female,60967,Travel,226.03,2023-04-27
448,39,Male,30368,Travel,875.33,2023-04-02
449,68,Female,45909,Clothing,257.17,2023-01-28
450,42,Male,57838,Clothing,270.61,2023-01-25
451,39,Male,41854,Groceries,10.65,2023-02-27
452,39,Female,68998,Groceries,871.96,2023-10-24
453,66,Female,82961,Travel,794.67,2023-05-14
454,69,Female,78281,Travel,631.06,2023-11-27
455,59,Female,56798,Groceries,752.76,2023-09-06
456,23,Male,82360,Groceries,160.53,2023-02-07
457,32,Female,62230,Electronics,463.74,2023-03-16
458,60,Female,54943,Electronics,357.71,2023-05-22
459,54,Female,50798,Groceries,102.84,2023-11-18
460,50,Male,55462,Electronics,491.27,2023-06-17
461,25,Male,54177,Healthcare,921.53,2023-09-16
462,61,Female,62556,Travel,49.66,2023-12-21
463,61,Male,62408,Travel,298.55,2023-08-13
464,22,Female,60045,Groceries,215.47,2023-06-01
465,56,Male,66554,Clothing,245.77,2023-01-19
466,21,Male,77859,Groceries,909.35,2023-05-26
467,23,Male,74243,Electronics,473.39,2023-08-29
468,62,Male,37726,Clothing,471.64,2023-12-10
469,49,Female,21691,Electronics,762.97,2023-08-25
470,69,Female,74014,Healthcare,162.95,2023-02-04
471,47,Female,39496,Electronics,492.39,2023-07-09
472,64,Male,56628,Healthcare,435.69,2023-01-01
473,52,Female,42448,Healthcare,600.94,2023-06-02
474,57,Female,32970,Electronics,999.56,2023-05-06
475,69,Female,68121,Electronics,771.75,2023-12-11
476,33,Male,71387,Healthcare,403.89,2023-08-14
477,30,Male,51352,Clothing,829.28,2023-08-09
478,67,Male,21134,Healthcare,179.0,2023-07-30
479,59,Female,51806,Travel,40.16,2023-01-25
480,47,Female,65877,Healthcare,212.4,2023-01-16
481,36,Female,37816,Clothing,347.01,2023-07-01
482,34,Male,62750,Travel,515.47,2023-11-25
483,36,Male,59770,Groceries,618.98,2023-05-09
484,45,Female,68689,Groceries,911.5,2023-02-11
485,43,Male,61793,Clothing,514.76,2023-12-02
486,54,Male,45403,Healthcare,506.26,2023-08-24
487,43,Male,77948,Electronics,59.74,2023-12-26
488,40,Male,57622,Clothing,44.56,2023-02-03
489,26,Female,59590,Travel,555.65,2023-12-11
490,29,Male,46000,Travel,443.8,2023-02-14
491,18,Male,53350,Groceries,840.79,2023-05-14
492,18,Male,46727,Travel,169.07,2023-01-21
493,64,Male,57405,Clothing,34.72,2023-05-02
494,51,Female,85675,Travel,454.55,2023-03-11
495,49,Female,39421,Clothing,245.1,2023-12-18
496,65,Male,35796,Electronics,59.12,2023-12-27
497,42,Male,82067,Groceries,727.35,2023-02-17
498,57,Male,56860,Travel,120.48,2023-02-08
499,62,Male,49963,Clothing,612.24,2023-10-14
500,18,Male,75598,Healthcare,288.24,2023-01-10
501,33,Male,50915,Groceries,181.76,2023-01-30
502,56,Female,87390,Electronics,385.95,2023-09-01
503,22,Male,70168,Clothing,803.43,2023-10-01
504,39,Female,52681,Electronics,398.17,2023-03-29
505,46,Female,92359,Electronics,753.26,2023-09-01
506,20,Male,50914,Travel,134.23,2023-11-25
507,29,Female,71131,Travel,775.04,2023-01-15
508,43,Female,64489,Clothing,244.56,2023-01-04
509,33,Female,79526,Healthcare,680.62,2023-07-10
510,68,Female,83422,Clothing,570.12,2023-06-17
511,54,Female,60480,Healthcare,929.85,2023-01-09
512,39,Female,48698,Electronics,393.45,2023-04-19
513,46,Male,66899,Groceries,75.5,2023-05-17
514,31,Female,49834,Clothing,28.96,2023-06-03
515,45,Female,90200,Clothing,828.59,2023-07-28
516,22,Female,62048,Healthcare,529.49,2023-09-29
517,64,Male,54520,Electronics,777.49,2023-05-23
518,66,Female,62770,Electronics,242.08,2023-04-09
519,47,Male,39793,Healthcare,351.63,2023-11-04
520,63,Female,45425,Electronics,39.8,2023-03-10
521,69,Male,78006,Travel,961.88,2023-09-04
522,22,Male,50146,Groceries,671.19,2023-09-18
523,29,Female,44296,Clothing,933.87,2023-10-03
524,33,Female,68049,Groceries,272.84,2023-03-20
525,43,Male,77785,Clothing,615.35,2023-05-26
526,43,Female,70784,Travel,681.71,2023-04-21
527,65,Male,74940,Electronics,324.37,2023-09-15
528,38,Male,48648,Healthcare,849.63,2023-04-03
529,56,Male,38672,Travel,947.69,2023-01-13
530,53,Male,82520,Groceries,886.01,2023-09-17
531,50,Male,55159,Healthcare,741.68,2023-04-19
532,47,Female,56237,Electronics,284.69,2023-11-26
533,54,Male,79922,Travel,288.8,2023-07-08
534,40,Male,68343,Healthcare,963.73,2023-04-05
535,27,Female,66838,Travel,20.18,2023-04-15
536,22,Male,92475,Travel,718.89,2023-01-08
